codigo;titulo;estado_projeto;data_solicitacao;data_ultima_atualizacao;huf;instituicao_proponente;classificacao_institucional;pesquisa_academica;envolve_seres_humanos;palavras_chave;populacao_alvo;tamanho_amostra;produtos_esperados;formacao_academica;tipo_dados;curso_area_conhecimento;abordagem_pesquisa;delineamento_estudo;tipo_estudo;cid;eh_estudo_multicentrico;eh_coordenador;instituicao_coordenadora_estudo;eh_projeto_coparticipacao;outras_instituicoes_participantes;tipo_fomento;instituicao_fomento;valor_bolsas;valor_custeio;valor_capital;valor_total_projeto;data_inicio_previsao;data_fim_previsao;previsao_coleta_dados_huf;data_inicio_coleta_previsao;data_fim_coleta_previsao;local_coleta_dados;possui_aprovacao_comite_etica
10786.0;PERFIL CLINICO E EPIDEMIOLÓGICO DOS PACIENTES COM INSUFICIÊNCIA CARDIACA COM FRAÇÃO DE EJEÇÃO REDUZIDA NO HOSPITAL UNIVERSITARIO DA UFPI;Projeto aprovado;2023-11-14 11:25:00;2024-10-31 07:48:00;HU-UFPI;UFPI;Pesquisa Acadêmica;Residência;True;Comorbidades, Cardiologia, Insuficiencia cardiaca fração de ejeção reduzida;Pacientes internados na unidade de cardiologia e cirurgia cardiovascular do HU UFPI;200.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho circulatório.;False;;-;False;;Próprio pesquisador;;0.0;171.5;0.0;171.5;2023-12-18;2024-10-31;True;2024-01-03;2024-06-30;Enfermaria cardiologia (especialidades cardiologia e cirurgia cardiovascular) do HU UFPI;True
10832.0;INJÚRIA RENAL AGUDA EM IDOSOS INTERNADOS NO HOSPITAL UNIVERSITARIO: ANÁLISE DE 5 ANOS;Projeto aprovado;2023-11-17 10:57:00;2024-09-20 09:12:00;HU-UFPI;HU-UFPI;Pesquisa Acadêmica;TCC de Especialização;True;idoso hospitalizado, Injúria renal aguda, hospitalizados, idosos;idosos internados;320.0;Artigo, TCC graduação;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Coorte;Observacional/Epidemiológico;Doenças do aparelho geniturinário.;False;;-;False;;Próprio pesquisador;;0.0;1000.0;291.0;1291.0;2023-11-20;2025-02-15;True;2024-01-01;2024-12-31;Enfermarias (postos);True
10889.0;A IMPORTÂNCIA DA GESTÃO DE CONTRATOS NA ADMINISTRAÇÃO PÚBLICA NO HOSPITAL UNIVERSITÁRIO FEDERAL DA UFPI;Em cadastramento;2023-11-21 15:20:00;2023-11-21 15:20:00;HU-UFPI;Universidade Federal do Piuaí;Pesquisa Acadêmica;TCC de Graduação;False;"Gestão de Contratos;, Administração Pública;, Hospital.";Empregados Lotados na Unidade de Fiscalização de Contratos UFAC;4.0;Artigo;-;-;-;-;-;-;-;;;-;;;-;;;;;;;;;;;-;
10920.0;AVALIAÇÃO DA QUALIDADE DE VIDA E FUNCIONALIDADE DE PACIENTES SUBMETIDOS À CIRURGIA DE REVASCULARIZAÇÃO DO MIOCÁRDIO;Projeto aprovado;2023-11-23 15:50:00;2024-04-15 09:12:00;HU-UFPI;UFPI;Pesquisa Acadêmica;Mestrado;True;Funcionalidade, Qualidade de vida, Cirurgia Cardíaca, Doença arterial coronariana;Pacientes em pós-operatório de cirurgia de revascularização do miocardio;150.0;Dissertação;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho circulatório.;False;;-;False;;Próprio pesquisador;;0.0;1492.5;0.0;1492.5;2023-01-03;2024-12-20;True;2024-01-05;2024-06-30;A coleta sera no Posto de internacao 1 - pacientes cirurgicos da cardiologia.;True
10932.0;AVALIAÇÃO DOS FATORES PROGNÓSTICOS E SOBREVIDA DOS PACIENTES COM ADENOCARCINOMA DE COLORETAL TRATADOS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Aguardando aprovação do CEP;2023-11-24 23:22:00;2024-05-14 08:28:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Residência;True;FATORES PROGNÓSTICO, SOBREVIDA, RASTREAMENTO, FATORES DE RISCO, CÂNCER COLORRETAL;PACIENTES COM ADENOCARCINOMA DE COLORRETAL TRATADOS NO HU DE 2016 A 2023;214.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Neoplasmas (tumores).;False;;-;False;;Próprio pesquisador;;0.0;0.0;0.0;;2023-01-06;2024-01-08;True;2023-01-12;2024-01-03;AMBULAT?RIO UNACON;
10970.0;ANÁLISE DE UM PROTOCOLO DE MOBILIZAÇÃO PRECOCE EM PACIENTES SUBMETIDOS À CIRURGIA CARDÍACA;Projeto aprovado;2023-11-29 15:56:00;2024-09-26 10:07:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;Cirurgia Cardíaca., Deambulação Precoce, Reabilitação;Pacientes submetidos à cirurgia cardíaca de revascularização do miocárdio e troca valvar no no HU-UFPI em 2022.;130.0;Artigo;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho circulatório.;False;;-;False;;Próprio pesquisador;;0.0;489.0;0.0;489.0;2024-01-04;2025-02-28;True;2024-01-04;2024-07-31;A coleta de dados ser?o realizada em prontu?rios eletr?nicos, acessados atrav?s dos computadores da institui??o. Para a realiza??o da coleta, Ser?o obtida uma lista de pacientes submetidos ? cirurgia card?aca de revasculariza??o do mioc?rdio e troca valvar no ano de 2022.;True
11006.0;PERFIL CLÍNICO E EPIDEMIOLÓGICO DOS PACIENTES EM USO DE CABERGOLINA EM ATENDIMENTO NO AMBULATÓRIO DO HOSPITAL DA UNIVERSIDADE FEDERAL DO PIAUÍ (HUUFPI);Projeto aprovado;2023-03-12 11:34:00;2024-05-27 08:33:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;Cabergolina, Prolactinoma, Epidemiológico;Pacientes do ambulatório de endocrinologia do HU-UFPI;40.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;-;False;;-;False;;Próprio pesquisador;;380.0;0.0;0.0;380.0;2022-01-07;2024-02-29;True;2024-01-01;2024-02-29;Ambulatorio de endocrinologia do HUUFPI;True
11022.0;PRINCIPAIS ACHADOS TOMOGRÁFICOS DE CASOS COM CONFIRMAÇÃO HISTOPATOLÓGICA DE C NCER GÁSTRICO;Projeto aprovado;2023-04-12 16:54:00;2024-09-26 08:13:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Residência;True;NEOPLASIAS GÁSTRICAS, TOMOGRAFIA, ESTADIAMENTO DE NEOPLASIAS;PROFISSIONAIS DA SAÚDE;117.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho digestivo.;False;;-;False;;Próprio pesquisador;;0.0;412.75;0.0;412.75;2023-04-12;2024-12-30;False;;;-;True
11027.0;VACINAÇÃO CONTRA HPV: Perfil de conhecimento dos colaboradores do Hospital Universitário da Universidade Federal do Piauí (HU - UFPI);Em ajuste pelo pesquisador;2023-05-12 10:19:00;2023-12-15 16:04:00;HU-UFPI;Residência Médica em Ginecologia e Obstetrícia da Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;HPV, vacina, conhecimento;Colaboradores do Hospital Universitário da Universidade Federal do Piauí;303.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;Algumas doenças infecciosas e parasitárias.;False;;-;False;;Próprio pesquisador;;0.0;0.0;0.0;;2023-12-14;2025-02-28;True;2024-01-04;2024-07-31;todos os setores;
11153.0;Avaliação da Correlação entre Fadiga e Dor Crônica após em Pacientes com Lesão Medular Crônica decorrente de Traumatismo Raquimedular;Em cadastramento;2023-12-15 16:19:00;2023-12-15 16:19:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;TCC de Graduação;False;Traumatismo Raquimedular, Fadiga, Dor neuropática;Pacientes com Traumatismo Raquimedular atendidos no ambulatório de neurocirurgia e neurologia do hospital universitário;57.0;Artigo, TCC graduação;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Doenças do sistema nervoso.;False;;-;False;;-;;;;;;;;;;;-;
11205.0;Avaliação da Correlação entre Fadiga e Dor Neuropática em Pacientes com Lesão Medular Crônica decorrente de Traumatismo Raquimedular;Projeto aprovado;2023-12-20 17:29:00;2024-07-25 08:07:00;HU-UFPI;UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;TCC de Graduação;True;FADIGA, DOR NEUROPÁTICA, TRAUMATISMO RAQUIMEDULAR;PACIENTES COM LESÃO MEDULAR DECORRENTE DE TRAUMATISMO RAQUIMEDULAR HÁ PELO MENOS 15 DIAS.;57.0;Artigo, TCC graduação;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do sistema nervoso.;False;;-;False;;Próprio pesquisador;;0.0;292.0;500.0;792.0;2023-12-26;2024-08-31;True;2024-05-30;2024-07-30;AMBULAT?RIOS DE NEUROLOGIA E NEUROCIRURGIA DO HOSPITAL UNIVERSIT?RIO;True
11309.0;VACINAÇÃO CONTRA HPV: Perfil de conhecimento dos colaboradores do Hospital Universitário da Universidade Federal do Piauí (HU - UFPI);Aguardando aprovação do CEP;2024-04-01 09:21:00;2024-02-23 11:47:00;HU-UFPI;HU-UFPI;Pesquisa Acadêmica;Residência;True;vacinação, hpv, conhecimento;colaboradores do Hospital Universitário da Universidade Federal do Piauí (HU-UFPI), de ambos os sexos, que desejem participar da pesquisa.;303.0;Artigo, TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho geniturinário.;False;;-;False;;Próprio pesquisador;;0.0;0.0;600.67;600.67;2024-05-01;2024-10-31;True;2024-01-05;2024-08-31;Nas Unidades de Ponto Eletr?nico;
11347.0;Eficiência energética: análise e estudo do fator de potência em um sistema de refrigeração hospitalar;Em ajuste para autorização do setor responsável;2024-09-01 11:35:00;2024-01-16 08:42:00;HU-UFPI;UNIVERSIDADE FEDERAL DO PIAUÍ - UFPI;Pesquisa Acadêmica;TCC de Graduação;False;Perdas, processos prediais, consumo de energia reativa, qualidade de energia;HOSPITAL UNIVERSITÁRIO - HU UFPI;100.0;TCC graduação;Ensino Profissional de nível técnico;Primário;Engenharias;Quanti-qualitativa;Estudo de caso;Infraestrutura;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;False;;-;False;;Próprio pesquisador;;0.0;0.0;0.0;;2024-01-31;2024-06-30;True;2024-01-31;2024-02-29;HOSPITAL UNIVERSIT?RIO - HU;False
11367.0;PERFIL CLÍNICO E EPIDEMIOLÓGICO DE PACIENTES COM ADENOMA HIPOFISÁRIO DO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Projeto aprovado;2024-10-01 15:59:00;2024-07-26 10:07:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;Perfil clínico e epidemiológico, Adenoma, Hipofisário;Pacientes com adenoma hipofisário atendidos no ambulatório de Endocrinologia e Metabologia do Hospital Universitário da Universidade Federal do Piauí;120.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Doenças endócrinas, nutricionais e metabólicas.;False;;-;False;;Próprio pesquisador;;4106.09;;1113.28;5219.37;2023-01-07;2025-02-28;True;2024-01-04;2024-07-31;Acesso aos prontuarios dos pacientes atendidos no ambulatario de Endocrinologia e Metabologia do Hospital Universitario da Universidade Federal do Piaui atraves do sistema eletronico (AGHU).;True
11368.0;ANÁLISE CLÍNICA E EPIDEMIOLÓGICA DE CASOS DE CÂNCER DE TIREOIDE ATENDIDOS NO AMBULATÓRIO DO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Projeto aprovado;2024-10-01 16:41:00;2024-07-26 10:07:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;Cancer de tireoide, Neoplasia, perfil clinico e epidemiológico;Paciente com cancer de tireoide em seguimento no ambulatório de endocrinologia do HU - UFPI entre os anos de 2013 e fevereiro de 2024;280.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Doenças endócrinas, nutricionais e metabólicas.;False;;-;False;;Próprio pesquisador;;3650.0;;1165.0;4815.0;2023-01-05;2025-02-28;True;2024-11-03;2024-07-31;Prontu?rio eletr?nicos dos pacientes com c?ncer de tireoide atendidos no ambulat?rio de endocrinologia do HU-UFPI entre 2013 e fevereiro de 2024. Os dados ser?o colhidos no setor 10, 11 e 12 do ambulat?rio.;True
11418.0;FATORES DE RISCOS EPIDEMIOLÓGICOS E FATORES DE SOBREVIDA DE PACIENTES COM CÂNCER DE COLO UTERINO;Em cadastramento;2024-01-15 17:21:00;2024-03-25 16:39:00;HU-UFPI;HU;Pesquisa Acadêmica;TCC de Graduação;True;CANCER DE COLO UTERINO, SOBREVIDA, FATORES DE RISCO;PACIENTES COM CANCER DE COLO UTERINO TRATADAS NO PERIODO 03.2015 A 12.2023;100.0;TCC graduação;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;ESTUDO RETROSPECTIVO;Observacional/Epidemiológico;Neoplasmas (tumores).;False;;-;False;;Próprio pesquisador;;1.0;3810.0;1.0;3812.0;2023-12-07;2025-01-15;True;2024-01-04;2024-06-30;UNACON - AMBULATORIO;
11519.0;ATUAÇÃO DOS RESIDENTES EM SAÚDE NO CUIDADO AO(S) PACIENTE(S) COM COMPORTAMENTO SUICIDA;Projeto aprovado;2024-01-23 14:31:00;2025-04-29 11:43:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;TCC de Especialização;True;Hospitais Universitários, Prevenção ao Suicídio, Comportamento Autodestrutivo, Suicídio;Residentes em Saúde;20.0;Artigo;Especialização - Residência Médica;Primário;Ciências Humanas;Qualitativa;Pesquisa de Campo;Ciências Sociais e Humanas e Aplicadas em Saúde;-;False;;-;False;;Próprio pesquisador;;0.0;5990.0;0.0;5990.0;2023-03-07;2025-02-20;True;2024-03-06;2024-08-30;Posto 1, 3 e 4 (clinica medica e cirurgica).;True
11522.0;PERFIL DOS PACIENTES CIRÚRGICOS ELETIVOS PÓS-PANDEMIA DA COVID-19;Em cadastramento;2024-01-23 16:16:00;2024-01-23 16:31:00;HU-UFPI;UFPI;Pesquisa Acadêmica;TCC de Graduação;True;Epidemiologia, Enfermagem perioperatória, Pacientes cirúrgicos, Covid-19;pacientes;340.0;Artigo, TCC graduação;-;-;-;-;-;-;-;;;-;;;Próprio pesquisador;;0.0;3274.0;3274.0;6548.0;;;;;;-;
11523.0;PERFIL DOS PACIENTES CIRÚRGICOS ELETIVOS PÓS-PANDEMIA DA COVID-19;Projeto aprovado;2024-01-23 16:19:00;2024-05-23 10:56:00;HU-UFPI;UFPI;Pesquisa Acadêmica;TCC de Graduação;True;Enfermagem perioperatória, Epidemiológia, Covid-19, Paciente cirúrgico;Prontuário de pacientes que realizaram cirurgia;352.0;Artigo, TCC graduação;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;-;False;;-;False;;Próprio pesquisador;;0.0;3274.0;0.0;3274.0;2024-01-23;2024-07-31;True;2024-01-06;2024-06-29;Setor de Regula??o;True
11535.0;AVALIAÇÃO DAS DOENÇAS E AGRAVOS DE NOTIFICAÇÃO COMPULSÓRIA EM UM HOSPITAL UNIVERSITÁRIO DO NORDESTE;Aguardando aprovação do CEP;2024-01-24 18:34:00;2024-03-25 09:42:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Iniciação Científica;True;DOENÇAS DE NOTIFICAÇÃO COMPULSÓRIA, EPIDEMIOLOGIA, HOSPITAL;PACIENTES NOTIFICADOS COM DOENÇAS DE NOTIFICAÇÃO COMPULSÓRIA;2.0;TCC residência, Tese, Artigo, Capítulo de livro, Livro, Pós-doutorado, Protocolo assistencial, Registro de Software, Resumo publicado em Anais, TCC graduação;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Algumas doenças infecciosas e parasitárias.;False;;-;False;;Próprio pesquisador;;0.0;2575.0;2575.0;5150.0;2024-01-03;2025-01-31;True;2024-01-04;2024-06-30;Comiss?o Hospitalar de Epidemiologia;
11609.0;Biópsia do linfonodo sentinela versus seguimento clínico axilar em mulheres com câncer de mama inicial com axila Negativa aos exames clínico e ultrassonográfico;Aguardando aprovação do CEP;2024-02-02 09:24:00;2024-02-23 11:52:00;HU-UFPI;Centro de Atenção Integral à Saúde da Mulher (CAISM) - Hospital da Mulher “Prof. Dr. José Aristodemo;pesquisa clinica;-;True;cancer de mama, linfonodo sentinela, cirurgia;mulheres com câncer de mama inicial;728.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;clinico randomizado prospectivo;Experimental/Clínico;Neoplasmas (tumores).;True;False;unicamp;False;;Próprio pesquisador;;0.0;1180.0;0.0;1180.0;2024-06-02;2029-06-29;True;2024-03-06;2028-06-30;unidade saude da mulher, unacon, centro cir?rgico;True
11685.0;PERFIL CLÍNICO – EPIDEMIOLÓGICO DOS PACIENTES COM INTERNAÇÃO PROLONGADA NA ENFERMARIA DE CLÍNICA MÉDICA NO HU-UFPI;Projeto aprovado;2024-06-02 18:41:00;2024-10-21 08:08:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;Internação prolongada, Patologias mais prevalentes, Perfil epidemiológico;Pacientes internados na enfermaria de clínica médica do HUUFPI;30.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Fatores que influenciam o estado de saúde e o contato com os serviços de saúde.;False;;-;False;;Próprio pesquisador;;0.0;736.0;0.0;736.0;2024-06-02;2025-02-28;True;2024-01-05;2024-10-31;Enfermaria de cl?nica m?dica;True
11831.0;AVALIAÇÃO DO NÍVEL DO CONHECIMENTO DOS FISIOTERAPEUTAS ACERCA DA PARADA CARDIORRESPIRATÓRIA E DA REANIMAÇÃO CARDIOPULMONAR;Aguardando aprovação do CEP;2024-02-19 18:28:00;2024-03-25 09:42:00;HU-UFPI;HU/UFPI- EBSERH;Pesquisa Acadêmica;Residência;True;"reanimação cardiopulmonar;, emergências, parada cardíaca";32;32.0;Artigo, TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Fatores que influenciam o estado de saúde e o contato com os serviços de saúde.;False;;-;False;;Próprio pesquisador;;0.0;0.0;47.0;47.0;2023-01-11;2025-01-15;True;2024-01-04;2024-06-21;UTI E ENFERMARIAS DO HU/UFPI-EBSERH;
11864.0;AVALIAÇÃO DO PERFIL EPIDEMIOLÓGICO DA DOENÇA RENAL DO DIABETES DOS PACIENTES DE UM HOSPITAL TERCIÁRIO;Projeto aprovado;2024-02-21 16:06:00;2024-07-17 08:10:00;HU-UFPI;HU UFPI;Pesquisa Acadêmica;Iniciação Científica;True;lesão renal, nefropatia, diabetes mellitus;Pacientes do ambulatório de diabetes do HU UFPI;187.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças endócrinas, nutricionais e metabólicas.;False;;-;False;;Próprio pesquisador;;0.0;0.0;1250.0;1250.0;2024-02-27;2025-12-31;True;2024-01-04;2024-12-31;Ambulat?rio de Endocrinologia;True
11883.0;Avaliação de Infecções por Candida não-albicans em um Hospital Universitário;Aguardando aprovação do CEP;2024-02-22 16:13:00;2024-04-18 08:22:00;HU-UFPI;HU-UFPI;Pesquisa Acadêmica;TCC de Graduação;True;Candidemia, Candida não-albicans, Infecção por Candida;Pacientes que estiveram nos postos de internação do HU-UFPI, maiores de 18 anos, que apresentarem diagnóstico de candidemia e hemocultura positiva para Candida spp. no período de 2019 a 2023.;70.0;Artigo, TCC graduação;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Desenvolvimento/Avaliação;-;False;;-;False;;Próprio pesquisador;;0.0;3120.0;48.0;3168.0;2024-05-15;2024-07-15;True;2024-05-15;2024-06-30;Farmacia Central HU-UFPI;
11884.0;CONHECIMENTO E ADESÃO ÀS PRÁTICAS DE PRECAUÇÕES PADRÃO DA EQUIPE DE ENFERMAGEM;Aguardando aprovação do CEP;2024-02-22 17:08:00;2024-04-18 08:23:00;HU-UFPI;Universidade Federal do Piauí;Pesquisa Acadêmica;Mestrado;True;Enfermagem, Precauções Universais, Exposição Ocupacional;Enfermeiros e técnicos da assistência;128.0;Artigo, Dissertação;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Transversal analítico;-;False;;-;False;;Próprio pesquisador;;0.0;5300.0;3300.0;8600.0;2024-01-02;2025-02-28;True;2024-01-08;2024-10-31;Postos, unidade de terapia intensiva e lacais onde possuam enfermeiros e t?cnicos na assist?ncia.;
11939.0;PERFIL CLÍNICO, LABORATORIAL E DE IMAGEM DE MULHERES COM INFERTILIDADE ASSOCIADA À ENDOMETRIOSE ATENDIDAS NO SETOR DE REPRODUÇÃO HUMANA DE UM HOSPITAL UNIVERSITÁRIO;Projeto aprovado;2024-02-28 22:46:00;2024-04-29 08:10:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;TCC de Graduação;True;Endometriose, Infertilidade feminina, CA-125, Obstrução tubária, Dor pélvica crônica;Mulheres inférteis com diagnóstico de endometriose atendidas no setor de Reprodução Humana do HU-UFPI;80.0;Artigo, Resumo publicado em Anais, TCC graduação;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho geniturinário.;False;;-;False;;Próprio pesquisador;;0.0;1830.0;0.0;1830.0;2024-01-01;2024-07-31;True;2024-03-29;2024-05-31;Setor Sa?de da Mulher - Ambulat?rio de Reprodu??o Humana do HU-UFPI;True
12200.0;ACOMPANHAR: REGISTRO ELETRÔNICO DE DADOS PESSOAIS DE SAÚDE PARA CONTROLE E AVALIAÇÃO LONGITUDINAL DE CEFALÉIA;Em ajuste pelo pesquisador;2024-03-15 11:49:00;2024-03-18 08:16:00;HU-UFPI;Universidade Federal do Piauí;Pesquisa Acadêmica;Mestrado;True;Cefaleia, Aplicativo móvel, Banco de Dados;Pacientes atendidos no ambulatório de Neurologia do HU-UFPI;10.0;Artigo, Relatório final do projeto, Resumo publicado em Anais;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Coorte;Experimental/Clínico;Doenças do sistema nervoso.;False;;-;False;;Próprio pesquisador;;0.0;5090.0;150.0;5240.0;2024-03-25;2025-12-31;True;2025-01-01;2025-06-30;Ambulat?rio de Neurologia;
12222.0;Análise morfométrica dos pedículos da coluna lombar em pacientes de um centro terciário de cirurgia de coluna no nordeste do Brasil;Aguardando aprovação do CEP;2024-03-17 20:12:00;2024-04-18 08:22:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Iniciação Científica;True;Artrodese, Parafusos Pediculares, Região Lombar;Pacientes vítimas de TRM de 18 a 45 anos submetidos a cirurgia para artrodese durante o período de janeiro de 2023 a dezembro de 2023, previamente hígidos.;120.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Doenças do sistema nervoso.;False;;-;False;;Próprio pesquisador;;0.0;500.0;0.0;500.0;2024-04-18;2025-08-18;True;2024-01-08;2024-12-15;Setor de Neurocirurgia;
12308.0;PERFIL EPIDEMIOLÓGICO DOS PACIENTES COM HIPERTIREOIDISMO DO AMBULATÓRIO DE UM HOSPITAL TERCIÁRIO;Projeto aprovado;2024-03-21 21:20:00;2024-07-17 08:10:00;HU-UFPI;HU UFPI;Desenvolvimento tecnológico;Iniciação Científica;True;Bócio multinodular tóxico, doença de Graves, hipertireoidismo;Pacientes com hipertireoidismo do ambulatório do HU UFPI;428.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Doenças endócrinas, nutricionais e metabólicas.;False;;-;False;;Próprio pesquisador;;0.0;0.0;500.0;500.0;2024-03-22;2025-04-30;True;2024-01-04;2025-01-31;Ambulat?rio de Endocrinologia HU UFPI;True
12311.0;ANÁLISE DO PERFIL EPIDEMIOLÓGICO DOS PACIENTES COM SÍNDROME DE CUSHING DO SERVIÇO DE ENDOCRINOLOGIA EM HOSPITAL UNIVERSITÁRIO;Projeto aprovado;2024-03-21 21:57:00;2024-06-24 08:23:00;HU-UFPI;HU UFPI;Desenvolvimento tecnológico;-;True;Cushing, Cortisol, Hipercortisolismo;Pacientes com Síndrome de Cushing do ambulatório de Endocrinologia do HU UFPI;41.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Doenças endócrinas, nutricionais e metabólicas.;False;;-;False;;Próprio pesquisador;;0.0;0.0;246.0;246.0;2024-03-22;2025-01-10;True;2024-03-22;2024-01-12;Ambulat?rio de Endocrinologia HU UFPI;True
12314.0;Formação em psicologia intensiva: percepção dos egressos de programas de residências multiprofissionais em saúde;Aguardando aprovação do CEP;2024-03-22 07:54:00;2024-05-14 08:27:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;psicologia hospitalar, equipe multiprofissional, formação profissional em saúde, cuidados intensivos;Psicólogos egressos dos Programas de Residência Multiprofissional em Cuidados Intensivos;27.0;TCC residência;Especialização - Residência Médica;Primário;Ciências Humanas;Qualitativa;Análise de conteúdo;Ciências Sociais e Humanas e Aplicadas em Saúde;-;False;;-;False;;Próprio pesquisador;;0.0;2070.6;0.0;2070.6;2024-01-07;2025-02-28;True;2024-07-15;2024-09-30;Asa entrevista ser?o realizadas na sala de psicologia do HU-UFPI.;
