codigo;titulo;estado_projeto;data_solicitacao;data_ultima_atualizacao;huf;instituicao_proponente;classificacao_institucional;pesquisa_academica;envolve_seres_humanos;palavras_chave;populacao_alvo;tamanho_amostra;produtos_esperados;formacao_academica;tipo_dados;curso_area_conhecimento;abordagem_pesquisa;delineamento_estudo;tipo_estudo;cid;eh_estudo_multicentrico;eh_coordenador;instituicao_coordenadora_estudo;eh_projeto_coparticipacao;outras_instituicoes_participantes;tipo_fomento;instituicao_fomento;valor_bolsas;valor_custeio;valor_capital;valor_total_projeto;data_inicio_previsao;data_fim_previsao;previsao_coleta_dados_huf;data_inicio_coleta_previsao;data_fim_coleta_previsao;local_coleta_dados;possui_aprovacao_comite_etica
717.0;levantamento epidemiológico do uso de sistemas de fixação pela cirurgia e traumatologia buco-maxilo-faciais no hospital universitário – ufpi;Aguardando aprovação do CEP;;2021-08-31 09:17:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;Placas ósseas, Fixação interna de fraturas, Fixadores internos;Prontuários dos pacientes atendidos pela especialidade Cirurgia e Traumatologia Bucomaxilofacial no Hospital Universitário UFPI;300.0;Artigo, Relatório final do projeto;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Lesões, envenenamentos e algumas outras conseqüências de causas externas.;False;;-;False;;Próprio pesquisador;;0.0;347.5;0.0;347.5;2021-12-07;2021-12-31;True;2021-10-09;2021-10-10;-;False
743.0;o impacto da pandemia pelo coronavírus (covid-19) na saúde mental dos profissionais de saúde de um hospital de referência para covid 19;Aguardando aprovação do CEP;;2021-09-21 10:36:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Residência;True;SAÚDE MENTAL, PROFISSIONAIS DE SAÚDE, COVID 19;PROFISSIONAIS DE SAÚDE HOSPITAL UNIVERSITÁRIO DA UFPI;100.0;Artigo, TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;-;False;;-;False;;Próprio pesquisador;;0.0;0.0;401.0;401.0;2020-01-09;2022-02-14;True;2021-01-10;2021-10-29;-;
788.0;o papel das cirurgias paliativas no câncer biliopancreático no hospital universitário da universidade federal do piauí;Aguardando aprovação do CEP;;2021-09-21 10:36:00;HU-UFPI;HU-UFPI;Pesquisa Acadêmica;Residência;True;Tratamento Paliativo, Neoplasias do Sistema Biliar, Neoplasias Pancreáticas.;A população do estudo compreenderá pacientes com câncer pancreático ou colangiocarcinoma submetidos a cirurgias paliativas no período de janeiro de 2018 a janeiro de 2021.;52.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Analítico;Neoplasmas (tumores).;False;;-;False;;Próprio pesquisador;;0.0;;0.0;;2021-01-05;2021-01-12;True;2021-01-10;2021-01-11;-;
882.0;correlação ultrassonográfica e histológica de lesões mamárias submetidas a biópsia;Aguardando aprovação do CEP;;2021-09-21 10:37:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;câncer de mama, ultrassom, BI-RADS;pacientes com diagnóstico de lesão mamária que realizaram biópsia percutânea guiada por ultrassom no HU-UFPI no período de Janeiro de 2016 a Dezembro de 2020.;232.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;-;False;;-;False;;Próprio pesquisador;;0.0;654.0;0.0;654.0;2021-01-01;2022-02-15;True;2021-01-09;2021-10-31;-;
336.0;a gestão de desempenho por competência como ferramenta de avaliação em uma empresa pública no piauí;Aguardando aprovação do CEP;;2021-05-08 10:23:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;TCC de Especialização;True;Gestão por Competência, Eficiência nos resultados, Desenvolvimento profissional;Profissionais ativos vinculados à EBSERH no período compreendido entre os anos de 2013 a 2020.;500.0;Artigo;Graduação;Primário;Ciências Sociais Aplicadas;Qualitativa;Aplicação de questionário com perguntas abertas.;Desenvolvimento/Avaliação;-;False;;-;False;;Próprio pesquisador;;0.0;75.0;0.0;75.0;2021-05-04;2021-12-20;True;2021-01-09;2021-09-30;-;
935.0;avaliação das infecções relacionadas a assistência à saúde em unidade de terapia intensiva antes e durante a pandemia por covid-19;Projeto inativo;;2021-08-24 12:23:00;HU-UFPI;HU-UFPI Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;Infecção Relacionadas a Assistência de Saúde, Unidade de Terapia Intensiva, Medidas de Controle;Pacientes internados nas Utis Covid e Geral do HU UFPI;200.0;Artigo, Dissertação;-;-;-;-;-;-;-;;;-;;;-;;;;;;;;;;;-;
936.0;avaliação das infecções relacionadas a assistência à saúde em unidade de terapia intensiva antes e durante a pandemia por covid-19;Aguardando aprovação do CEP;;2023-10-17 10:36:00;HU-UFPI;HU-UFPI Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;Medidas de Controle, Unidade de Terapia Intensiva, Infecção Relacionadas a Assistência de Saúde;Pacientes internados nas Utis Covid e Geral do HU UFPI;258.0;Artigo, Dissertação;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Algumas doenças infecciosas e parasitárias.;False;;-;False;;Próprio pesquisador;;;;;;2021-01-07;2021-12-31;True;2021-01-10;2021-11-30;-;
958.0;avaliação da qualidade de vida em pacientes com diagnóstico de alopecia areata;Em ajuste pelo pesquisador;;2021-12-11 15:07:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Mestrado;True;Alopecia, Qualidade de Vida, Alopecia Arreata;Pessoas com diagnostico de Alopecia Arreata;20.0;Artigo, Dissertação;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;-;False;;-;False;;Próprio pesquisador;;;;;;2021-08-26;2022-12-30;True;2021-01-12;2022-01-31;-;
1063.0;avaliação da prática de rastreio de câncer colorretal entre docentes do centro de ciências da saúde - ccs / ufpi;Projeto inativo;;2021-07-10 16:12:00;HU-UFPI;Universidade Federal do Piauí;Levantamento Epidemiológico;-;True;prevenção, epidemiologia, rastreio, Cancer colorretal;Docentes da UFPI da área de saúde;100.0;TCC graduação;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Levantamento epidemiológico;Observacional/Epidemiológico;Neoplasmas (tumores).;False;;-;False;;Próprio pesquisador;;0.0;92.0;92.0;184.0;2021-09-30;2022-02-28;True;2021-01-12;2022-01-31;-;
1113.0;a identificação das principais barreiras à mobilização precoce percebidas pela equipe multiprofissional de uma unidade de terapia intensiva (uti) em um hospital universitário;Projeto aprovado;;2022-08-17 11:21:00;HU-UFPI;HU-UFPI;Pesquisa Acadêmica;Residência;True;Unidade de Terapia Intensiva, Fisioterapia, Mobilização precoce;Profissionais de saúde;37.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;-;False;;-;False;;Próprio pesquisador;;0.0;289.0;0.0;289.0;2021-01-06;2022-04-30;True;2022-01-02;2022-02-28;-;True
661.0;xx;Projeto inativo;;2021-07-13 15:06:00;HU-UFPI;xx;Pesquisa Acadêmica;Iniciação Científica;True;xx, aa, zz;xx;20.0;Artigo;-;-;-;-;-;-;-;;;-;;;-;;;;;;;;;;;-;
2714.0;estado nutricional relativo ao selênio e marcadores de estresse oxidativo em pacientes com doenças inflamatórias intestinais;Aguardando aprovação do CEP;;2022-07-27 10:14:00;HU-UFPI;Universidade federal do Piauí;Pesquisa Acadêmica;Iniciação Científica;True;Doenças Inflamatórias Intestinais, Doença de Crohn, Colite Ulcerativa, Selênio, Estresse Oxidativo;Pacientes com doenças inflamatórias intestinais;50.0;Artigo, Relatório final do projeto;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho digestivo.;False;;-;False;;Próprio pesquisador;;400.0;;0.0;;2022-02-05;2023-04-28;True;2022-02-05;2023-02-02;-;
2718.0;absenteísmo de trabalhadores de enfermagem em um hospital universitário brasileiro;Projeto aprovado;;2023-04-09 08:41:00;HU-UFPI;UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Iniciação Científica;True;Absenteísmo, Equipe de Enfermagem, Hospitais Universitários;Profissionais de Enfermagem;350.0;Artigo, Capítulo de livro, Relatório final do projeto, Resumo publicado em Anais, TCC graduação;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;-;False;;-;False;;Próprio pesquisador;;;;;;2022-03-31;2024-09-30;True;2022-04-07;2023-08-31;-;True
2725.0;efetividade de terapias alternativas para hanseníase em pacientes resistentes e ou com reações adversas ao tratamento padrão preconizado pelo ministério da saúde;Em ajuste pelo pesquisador;;2022-04-19 15:23:00;HU-UFPI;Universidade Federal do Piauí - UFPI;Pesquisa Acadêmica;Iniciação Científica;True;Esquema alternativo, Poliquimioterapia, Tratamento, Hanseníase;Pacientes portadores de hanseníase atendidos no Ambulatório de Dermatologia do HU-UFPI, no período de janeiro de 2015 a janeiro de 2022;261.0;Artigo, Relatório final do projeto;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Retrospectivo;Ciências Sociais e Humanas e Aplicadas em Saúde;Algumas doenças infecciosas e parasitárias.;False;;-;False;;Próprio pesquisador;;;;;;2022-01-05;2023-04-30;True;2022-01-06;2022-07-31;-;
2738.0;características pessoais e profissionais das mulheres na cirurgia e traumatologia bucomaxilofacial;Em ajuste para autorização do setor responsável;;2022-09-06 16:13:00;HU-UFPI;Universidade Federal do Piauí;Pesquisa Acadêmica;TCC de Graduação;True;Mulheres, Cirurgia e Traumatologia Bucomaxilofacial, Odontologia;Mulheres especialistas em Cirurgia e Traumatologia Bucomaxilofacial;120.0;Artigo, Capítulo de livro, Relatório final do projeto, Resumo publicado em Anais, TCC graduação;Mestrado Profissional;Primário;Ciências da Saúde;Qualitativa;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;Fatores que influenciam o estado de saúde e o contato com os serviços de saúde.;False;;-;False;;Próprio pesquisador;;400.0;454.8;;;2022-01-04;2023-03-31;False;;;-;
2755.0;associação entre as comorbidades e o tempo de internação dos casos de covid-19 em um hospital universitário do nordeste;Projeto inativo;;2022-05-04 11:45:00;HU-UFPI;UFPI;Pesquisa Acadêmica;Iniciação Científica;True;Vigilância em saúde, Tempo de internação, Comorbidades, Covid-19;Prontuarios ee paciente com diagn´sotico de Covid-19;876.0;Artigo, Protocolo assistencial, Relatório final do projeto, Resumo publicado em Anais;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho respiratório.;False;;-;False;;Próprio pesquisador;;0.0;;0.0;;2022-02-05;2023-04-30;True;2022-01-08;2022-11-30;-;
2800.0;validação de questionário para avaliar o comprometimento da saúde mental de mulheres vítimas de violência doméstica;Aguardando aprovação do CEP;;2022-04-07 13:33:00;HU-UFPI;Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;inquéritos e questionários, saúde mental, violência doméstica;Mulheres vítimas de violência doméstica;11.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Qualitativa;validação de questionário;validação de questionário;Transtornos mentais e comportamentais.;False;;-;False;;Próprio pesquisador;;0.0;950.0;0.0;950.0;2022-01-01;2023-02-28;True;2022-01-05;2022-09-30;Centro de Refer?ncia Esperan?a Garcia;
2808.0;perfil clínico e epidemiológicos dos pacientes internados na enfermaria de dermatologia do hospital universitário de teresina no período de 2015 a 2021;Projeto aprovado;;2022-08-18 10:54:00;HU-UFPI;HU-UFPI;Pesquisa Acadêmica;Residência;True;Hospitalização, Perfil Epidemiológico, Dermatologia;Pacientes internados nas enfermarias da especialidade de dermatologia, no período de janeiro de 2015 a dezembro de 2021, no Hospital Universitário da Universidade Federal do Piauí (HU-UFPI);113.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Doenças da pele e do tecido subcutâneo.;False;;-;False;;Próprio pesquisador;;0.0;435.0;0.0;435.0;2022-03-01;2022-10-10;True;2022-01-06;2022-07-29;-;True
2835.0;pseudomixoma peritoneal: principais achados tomográficos e desfechos clínicos.;Aguardando aprovação do CEP;;2022-05-20 17:10:00;HU-UFPI;HU-UFPI;Pesquisa Acadêmica;Residência;True;ascite, tumores mucinosos, achados tomográficos, pseudomixoma peritoneal;Pacientes com histopatologico de pseudomixoma peritoneal;30.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Neoplasmas (tumores).;False;;-;False;;Próprio pesquisador;;0.0;190.5;0.0;190.5;2022-03-01;2023-02-24;True;2022-02-05;2022-08-31;-;
2882.0;avaliação da adequação da terapia nutricional enteral e do estado nutricional em uma unidade de terapia intensiva;Projeto inativo;;2022-12-04 15:41:00;HU-UFPI;HU UFPI;Pesquisa Acadêmica;Residência;True;Nutrição Enteral, Unidades de Terapia Intensiva, Avaliação Nutricional;Pacientes internados na Unidade de Terapia Intensiva do HU-UFPI;129.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Desenvolvimento/Avaliação;Fatores que influenciam o estado de saúde e o contato com os serviços de saúde.;False;;-;False;;Próprio pesquisador;;0.0;116.6;0.0;116.6;2022-02-05;2023-05-02;True;2022-02-05;2022-09-30;-;
2891.0;desfechos pós-operatórios de doenças da aorta torácica em hospital de referência no estado do piauí;Aguardando aprovação do CEP;;2022-05-18 09:35:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ (HU-UFPI);Pesquisa Acadêmica;Residência;True;Aneurisma de Aorta Torácica, Aneurisma Dissecante, Ruptura Aórtica, Complicações Pós-Operatórias, Procedimentos Cirúrgicos Cardiovasculares;Pacientes com doença da aorta torácica submetidos a cirurgia cardiovascular em hospital de referência do estado do Piauí;49.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho respiratório.;False;;-;False;;Próprio pesquisador;;;;398.0;398.0;2022-01-01;2023-02-02;True;2022-01-08;2022-08-31;-;
2905.0;gameterapia para auxílio em tratamentos de reabilitação dos músculos da mastigação e mímica facial.;Projeto aprovado;;2022-03-08 15:44:00;HU-UFPI;Universidade Federal do Piauí;Desenvolvimento tecnológico;-;True;Reabilitação, Nervo Facial, Temporomandibular, Jogos de Vídeo;Poderão participar da pesquisa pessoas internadas no HU-UFPI, na faixa etária de 18 à 59 anos, que por livre e espontânea vontade aceite participar da pesquisa.;20.0;Artigo, Patente, Registro de Propriedade Intelectual, Relatório final do projeto, Resumo publicado em Anais;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Desenvolvimento/Avaliação;Doenças do sistema nervoso.;False;;-;False;;Próprio pesquisador;;0.0;400.0;530.0;930.0;2022-01-05;2023-04-30;True;2022-01-08;2022-12-31;-;True
1987.0;eventos cardiovasculares em pacientes internados com covid-19 em unidade de terapia intensiva: um estudo observacional retrospectivo;Em cadastramento;;2022-02-02 17:45:00;HU-UFPI;(HU-UFPI) Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;COVID-19, Sistema cardiovascular, Unidade de Terapia Intensiva;pacientes com diagnóstico de SARS-coV-2 confirmado laboratorialmente por Teste de Reação em Cadeia da Polimerase em Tempo Real (RT-PCR), em swab nasofaríngeo e/ou teste rápido internados na UTI-COVID.;452.0;Artigo, TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho respiratório.;False;;-;False;;Próprio pesquisador;;0.0;301.0;0.0;301.0;2021-01-09;2022-12-31;True;2022-01-06;2022-08-31;-;
2907.0;levantamento epidemiológico de complicações pós-cirúrgicas em pacientes com traumas da face no hospital universitário da universidade federal do piau´´i;Em ajuste pelo pesquisador;;2022-12-04 12:00:00;HU-UFPI;Maria Cândida de Almeida Lopes;Pesquisa Acadêmica;Iniciação Científica;False;Complicações pós-operatórias, Trauma de Face, Cirurgia Oral;Pacientes que possuiram complicações em momento pós-cirurgico de traumas de face;150.0;Artigo;Mestrado Profissional;Secundário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Fatores que influenciam o estado de saúde e o contato com os serviços de saúde.;False;;-;False;;Próprio pesquisador;;400.0;0.0;0.0;400.0;2022-01-07;2023-01-07;True;2022-01-08;2022-01-11;-;False
2923.0;análise de dados de gestão de hospitais universitários e economia da saúde no brasil;Projeto inativo;;2022-10-05 15:23:00;HU-UFPI;Universidade de São Paulo;Pesquisa Acadêmica;TCC de Especialização;False;Gestão de Custos Hospitalares, Economia da Saúde, Clusterização, Análise Fatorial;Hospitais Universitários;37.0;Artigo;Graduação;Secundário;Ciências Sociais Aplicadas;Quanti-qualitativa;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;Fatores que influenciam o estado de saúde e o contato com os serviços de saúde.;True;True;-;False;;Próprio pesquisador;;;;;;2022-05-16;2022-03-10;True;2022-05-16;2022-05-31;Dados secund?rios em plataformas internas;False
2926.0;avaliação das alterações dos hormônios tireoidianos em pacientes com sangramento uterino anormal (sua) no hospital universitário da universidade federal do piauí campus teresina uterino anormal (sua) no hospital universitário da universidade federal do piauí.;Aguardando autorização do setor responsável;;2022-04-28 16:02:00;HU-UFPI;Universidade Federal do Piaui;Pesquisa Acadêmica;Iniciação Científica;True;Ginecologia, Hormônios tireoidianos, Sangramento uterino anormal;pacientes diagnosticadas com Sangramento Uterino Anormal (SUA) e que possua alterações hormonais tireoidianas;200.0;Artigo;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho geniturinário.;False;;-;False;;Próprio pesquisador;;400.0;250.0;0.0;400.0;2022-02-05;2023-04-24;True;2022-01-07;2022-11-30;-;
2939.0;profilaxia antibiótica para endocardite infeciosa relacionada a procedimentos odontológicos: análise bibliométrica;Em cadastramento;;2022-08-04 16:43:00;HU-UFPI;Curso de Odontologia da UFPI;Pesquisa Acadêmica;Iniciação Científica;False;Bibliometria, Odontologia, Profilaxia antibiótica, Endocardite infecciosa;não se aplica;100.0;Artigo;Mestrado Profissional;Secundário;Ciências da Saúde;Quanti-qualitativa;Análise bibliométrica;Desenvolvimento/Avaliação;Algumas doenças infecciosas e parasitárias.;False;;-;False;;Próprio pesquisador;;800.0;;;;2022-02-05;2023-04-28;False;;;-;False
2954.0;repercussões da covid 19 sobre a hanseníase no estado do piauí;Projeto aprovado;;2022-12-07 15:38:00;HU-UFPI;HU UFPI;Pesquisa Acadêmica;Residência;False;Notificação, Incidencia, Hanseníase, COVID;Pacientes do estado do Piauí que foram notificadas com Hanseníase;;TCC residência;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;Retrospectivo;Observacional/Epidemiológico;Algumas doenças infecciosas e parasitárias.;False;;-;False;;Próprio pesquisador;;0.0;900.0;0.0;900.0;2022-01-15;2023-01-31;False;;;-;False
2969.0;tratamento da dor em pacientes oncológicos atendidos no hospital universitário da universidade federal do piauí – hu – ufpi;Em ajuste pelo pesquisador;;2022-04-19 15:35:00;HU-UFPI;UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Iniciação Científica;True;tratamento do câncer, dor oncológica, dor e tumor;pacientes atendidos na UNACON;250.0;Resumo publicado em Anais;Mestrado Profissional;Secundário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Neoplasmas (tumores).;False;;-;False;;Próprio pesquisador;;0.0;300.0;0.0;300.0;2022-01-06;2023-01-05;True;2022-01-06;2022-01-12;-;
2976.0;correlação clínica e anatomopatológica dos pacientes com alopecia frontal fibrosante e liquen plano pilar: estudo de série de casos.;Aguardando aprovação do CEP;;2022-09-28 15:27:00;HU-UFPI;HU;Pesquisa Acadêmica;Residência;True;LINFOCÍTICA, CICATRICIAL, ALOPECIA;Pacientes atendidos no ambulatório de tricologia do Hospital Universitário da Universidade Federal do Piauí (HU-UFPI) no período de agosto de 2020 a julho de 2022;7.0;Artigo;Mestrado Profissional;Secundário;Ciências da Saúde;Qualitativa;Transversal;Observacional/Epidemiológico;Doenças da pele e do tecido subcutâneo.;False;;-;False;;Próprio pesquisador;;0.0;850.0;0.0;850.0;2022-10-01;2023-01-02;True;2022-01-05;2022-08-31;Ambulatorio de tricologia do Hospital Universitario da Universidade Federal do Piaui (HU-UFPI);
2982.0;avaliação de síndrome de fragilidade em idosos atendidos no ambulatório de cuidados paliativos no hospital universitário da ufpi;Projeto inativo;;2022-04-19 15:39:00;HU-UFPI;Hospital Universitário - HU UFPI;Pesquisa Acadêmica;Residência;True;fragilidade, sarcopenia, idosos, oncológicos;idosos atendidos no ambula´torio de cuidados paliativos do HU UFPI;80.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Transtornos mentais e comportamentais.;True;True;-;False;;Próprio pesquisador;;10.0;100.0;150.0;260.0;2022-04-18;2022-03-10;True;2022-04-18;2022-03-10;-;
2984.0;avaliação da resposta ao tratamento de pacientes com nefrite lúpica proliferativa em relação ao intervalo de administração de ciclofosfamida em um hospital terciário;Projeto aprovado;;2022-11-11 10:01:00;HU-UFPI;[HU-UFPI] Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;Intervalo para tratamento, Ciclofosfamida, Nefrite lúpica;Pacientes com nefrite lúpica;40.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do sistema osteomuscular e do tecido conjuntivo.;False;;-;False;;Próprio pesquisador;;0.0;900.0;0.0;900.0;2022-04-13;2023-02-13;True;2022-01-06;2022-08-31;-;True
2985.0;casa da tia;Projeto inativo;;2022-12-04 12:38:00;HU-UFPI;hu;Desenvolvimento tecnológico;-;True;chave, bola, carro;hu;200.0;Artigo;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho digestivo.;False;;-;False;;Próprio pesquisador;;1.0;1.0;1.0;3.0;2022-04-14;2022-04-14;False;;;-;
2992.0;avaliação do conhecimento de médicos não oftalmologistas sobre o processo de doação de córnea;Projeto inativo;;2022-04-13 18:38:00;HU-UFPI;[HU-UFPI] Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;TCC de Especialização;True;questionário, educação em saúde, transplante de córnea;médicos especialistas e residentes em clínica médica e cirurgia geral;121.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Qualitativa;Transversal;Observacional/Epidemiológico;Doenças do olho e anexos.;False;;-;False;;Próprio pesquisador;;;283.24;300.0;283.24;2022-01-02;2023-02-28;True;2022-07-18;2022-10-31;-;
2998.0;associação entre complicações intradialíticas e evolução em pacientes com injúria renal aguda com necessidade de diálise internados em um hospital terciário;Projeto aprovado;;2023-11-29 12:37:00;HU-UFPI;Hospital Universitário da UFPI - HUUFPI;Pesquisa Acadêmica;TCC de Especialização;True;Injúria renal aguda, procedimentos dialíticos, Complicações;Pacientes internados no HU-UFPI com necessidade de diálise;70.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho geniturinário.;False;;-;False;;Próprio pesquisador;;0.0;;;;2022-01-03;2023-09-02;True;2022-01-09;2022-10-31;-;True
2906.0;gameterapia aplicada à reabilitação pós acidente vascular cerebral;Aguardando aprovação do CEP;;2022-05-18 09:29:00;HU-UFPI;Universidade Federal do piauí;Desenvolvimento tecnológico;-;True;Acidente Vascular Cerebral, Jogos de Vídeo, Reabilitação;Os critérios de inclusão são pacientes internadas no HU-UFPI, na faixa etária de 18 a 69 anos, com AVC hemiparéticos clinicamente estáveis na fase subaguda ou crônica da doença, capazes de deambular.;20.0;Artigo, Patente, Relatório final do projeto, Resumo publicado em Anais;Mestrado Profissional;Primário;Ciências da Saúde;Qualitativa;Transversal;Experimental/Clínico;Doenças do sistema nervoso.;False;;-;False;;Próprio pesquisador;;0.0;400.0;530.0;930.0;2022-01-05;2023-04-30;True;2022-01-08;2022-12-31;-;
2133.0;expressões da questão social na saúde e o trabalho do(a) assistente social no âmbito hospitalar em teresina-pi na pandemia da covid-19;Em cadastramento;;2022-02-18 18:32:00;HU-UFPI;UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;TCC de Graduação;True;SERVIÇO SOCIAL, HOSPITAL, PANDEMIA;Assistente Social;3.0;TCC graduação;Graduação;Primário;Ciências Sociais Aplicadas;Qualitativa;ESTUDO DE CAMPO COM COMPLEMENTO BIBLIOGRAFICO;Ciências Sociais e Humanas e Aplicadas em Saúde;-;False;;-;False;;Próprio pesquisador;;0.0;;0.0;;2022-01-17;2022-05-16;True;2022-03-28;2022-01-04;-;
2144.0;desenvolvimento de um software para gestão de fila cirurgica eletiva em hospital universitário do nordeste desenvolvimento de um software para gestão de fila cirurgica eletiva em um hospital universitário do nordeste;Projeto aprovado;;2022-05-05 14:20:00;HU-UFPI;UNIVERSIDADE FEDERAL DO PIAUI;Desenvolvimento tecnológico;-;True;Software, Cirurgias eletivas, Lista de espera;cirurgiões que atuam no ambulatório e centro cirúrgico nas especialidades de cirurgia geral e ginecologia do HU UFPI.;22.0;Dissertação;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Pesquisa aplicada;Desenvolvimento/Avaliação;-;False;;-;False;;Próprio pesquisador;;0.0;;;;2022-02-16;2022-12-15;True;2022-02-05;2022-05-13;-;True
2172.0;“perfil de pacientes atendidos em ambulatório de geriatria de um hospital universitário”;Aguardando aprovação do CEP;;2022-04-26 15:20:00;HU-UFPI;Hospital Universitário da Ufpi;Pesquisa Acadêmica;Residência;True;Análise Socioeconômica, Geriatria, Envelhecimento;Pacientes atendidos no ambulatório de geriatria do Hospital Universitário da Universidade Federal do Piauí;156.0;Artigo, Relatório final do projeto, TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;Fatores que influenciam o estado de saúde e o contato com os serviços de saúde.;False;;-;False;;Próprio pesquisador;;0.0;930.0;0.0;930.0;2022-07-03;2022-12-30;True;2022-08-03;2022-08-31;-;
2194.0;análise de dimensões antropomórficas não usuais em pacientes com síndrome metabólica do serviço de endocrinologia em hospital universitário;Projeto aprovado;;2023-04-04 08:26:00;HU-UFPI;Universidade Federal do Piauí;Pesquisa Acadêmica;TCC de Graduação;True;obesidade, medidas antropomórficas, síndrome metabólica;Foi escolhido como campo de estudo o serviço de endocrinologia e metabologia do setor de Clínica Médica do Hospital Universitário da Universidade Federal do Piauí (HU-UFPI);100.0;TCC graduação;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças endócrinas, nutricionais e metabólicas.;False;;-;False;;Próprio pesquisador;;0.0;;0.0;;2022-01-04;2023-10-31;True;2022-01-04;2022-12-31;-;True
